# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
172 4.0310688e+00 8.8539801e+00 1.3694918e+01 1.7338152e-01 0.0000000e+00 3.8046277e+00 8.6179228e+00 5.3308531e+02
173 4.0260406e+00 8.8275671e+00 1.3583470e+01 1.6894755e-01 0.0000000e+00 3.7989037e+00 8.6090307e+00 5.3588292e+02
174 4.0327644e+00 8.7966757e+00 1.3446979e+01 1.8985498e-01 0.0000000e+00 3.8418138e+00 8.6594782e+00 5.3961123e+02
175 4.0426960e+00 8.8565760e+00 1.3615764e+01 1.7981549e-01 0.0000000e+00 3.8159692e+00 8.6666937e+00 5.4263121e+02
176 4.0264120e+00 8.8337383e+00 1.3379452e+01 1.8382336e-01 0.0000000e+00 3.7958343e+00 8.5614157e+00 5.4577894e+02
177 4.0217309e+00 8.7882156e+00 1.3161450e+01 1.7769532e-01 0.0000000e+00 3.7969046e+00 8.5728197e+00 5.4863095e+02
178 4.0252981e+00 8.8186255e+00 1.3159230e+01 1.6266477e-01 0.0000000e+00 3.8016348e+00 8.6026363e+00 5.5207887e+02
179 4.0314703e+00 8.8198175e+00 1.3140743e+01 1.8168518e-01 0.0000000e+00 3.8292902e+00 8.6341267e+00 5.5508372e+02
180 4.0469947e+00 8.8308554e+00 1.3180590e+01 1.7677119e-01 0.0000000e+00 3.8337862e+00 8.6370211e+00 5.5792067e+02
181 4.0414462e+00 8.7998085e+00 1.2939494e+01 1.7051244e-01 0.0000000e+00 3.8195562e+00 8.5300207e+00 5.6086283e+02
182 4.0314469e+00 8.7804184e+00 1.2719949e+01 1.6065735e-01 0.0000000e+00 3.7979305e+00 8.5878305e+00 5.6361899e+02
183 4.0224161e+00 8.8359137e+00 1.2800715e+01 1.6564707e-01 0.0000000e+00 3.8228867e+00 8.5654612e+00 5.6613012e+02
184 4.0330205e+00 8.7964029e+00 1.2645490e+01 1.7216767e-01 0.0000000e+00 3.7987177e+00 8.5377016e+00 5.6888275e+02
185 4.0292168e+00 8.7772055e+00 1.2512334e+01 1.7177726e-01 0.0000000e+00 3.7937868e+00 8.5884695e+00 5.7220161e+02
186 4.0186882e+00 8.7946310e+00 1.2433432e+01 1.5208779e-01 0.0000000e+00 3.8202672e+00 8.6549120e+00 5.7526768e+02
