# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
144 9.1797984e-01 1.1101502e+01 6.8754706e+00 5.8631360e-04 0.0000000e+00 6.9161469e-01 1.3412439e+01 1.8174471e+02
145 9.3906313e-01 1.0316382e+01 6.7716875e+00 4.9285678e-04 0.0000000e+00 1.1341988e+00 1.6198124e+01 1.8304199e+02
146 9.0590072e-01 1.0909546e+01 6.7463908e+00 5.5422453e-04 0.0000000e+00 9.0820277e-01 1.4820562e+01 1.8430002e+02
147 9.4288367e-01 1.1989350e+01 6.8106971e+00 5.8437348e-04 0.0000000e+00 7.5071770e-01 9.2782249e+00 1.8565544e+02
148 8.7029189e-01 1.2298816e+01 6.6122456e+00 4.6234470e-04 0.0000000e+00 1.2789482e+00 7.1142750e+00 1.8692227e+02
149 9.5839268e-01 1.1940848e+01 6.5280704e+00 5.8465818e-04 0.0000000e+00 8.7940186e-01 8.5576878e+00 1.8823687e+02
150 9.0865523e-01 1.1174492e+01 6.3692222e+00 5.7324819e-04 0.0000000e+00 7.3617870e-01 1.3999283e+01 1.8952062e+02
151 8.6831212e-01 1.0582948e+01 6.2204347e+00 4.5454549e-04 0.0000000e+00 1.0462589e+00 1.6080639e+01 1.9076957e+02
152 9.0059739e-01 1.0828189e+01 6.1838136e+00 5.2952254e-04 0.0000000e+00 8.5880107e-01 1.4928826e+01 1.9200449e+02
153 9.6071869e-01 1.2065444e+01 6.2465353e+00 5.8690814e-04 0.0000000e+00 7.7065879e-01 9.0944729e+00 1.9324839e+02
154 7.9510754e-01 1.2016018e+01 6.0071721e+00 4.3759574e-04 0.0000000e+00 1.1201607e+00 7.4798384e+00 1.9451104e+02
155 9.9123740e-01 1.2800333e+01 6.2212987e+00 5.4488087e-04 0.0000000e+00 7.3481107e-01 9.3305159e+00 1.9573569e+02
156 8.3156949e-01 1.1639787e+01 5.8912115e+00 5.5018964e-04 0.0000000e+00 6.8145263e-01 1.4194230e+01 1.9693640e+02
157 8.3885968e-01 1.0848607e+01 5.7328973e+00 4.1151000e-04 0.0000000e+00 9.6697009e-01 1.6466846e+01 1.9820125e+02
158 8.3469713e-01 1.1241686e+01 5.7460032e+00 4.9684889e-04 0.0000000e+00 8.4867823e-01 1.5405057e+01 1.9945501e+02
159 9.0184838e-01 1.2424273e+01 5.8051891e+00 5.2368391e-04 0.0000000e+00 6.7410219e-01 9.7387981e+00 2.0079396e+02
160 7.9927582e-01 1.2767549e+01 5.7194834e+00 4.1866762e-04 0.0000000e+00 1.0967139e+00 7.6014338e+00 2.0205339e+02
161 8.5833597e-01 1.2468977e+01 5.7291198e+00 4.9398572e-04 0.0000000e+00 8.4324002e-01 8.6966858e+00 2.0328354e+02
162 8.4524745e-01 1.1134234e+01 5.6586971e+00 5.1320146e-04 0.0000000e+00 6.7996150e-01 1.4246381e+01 2.0450448e+02
163 7.8770053e-01 1.1207505e+01 5.5175762e+00 4.3178792e-04 0.0000000e+00 1.0876306e+00 1.7063511e+01 2.0574917e+02
164 8.5527062e-01 1.1329618e+01 5.5679297e+00 5.1050074e-04 0.0000000e+00 7.4890465e-01 1.5090363e+01 2.0702713e+02
165 7.8966969e-01 1.2630008e+01 5.4927115e+00 4.9775135e-04 0.0000000e+00 5.7974815e-01 1.0781099e+01 2.0830330e+02
166 8.7008423e-01 1.3709027e+01 5.5109921e+00 3.8765281e-04 0.0000000e+00 1.1323636e+00 7.9292002e+00 2.0955592e+02
167 8.2919663e-01 1.2780645e+01 5.2774806e+00 4.8528993e-04 0.0000000e+00 8.2267356e-01 9.2853088e+00 2.1082150e+02
168 9.0243554e-01 1.2206009e+01 5.3151836e+00 5.0128589e-04 0.0000000e+00 7.0019466e-01 1.5210675e+01 2.1205281e+02
169 7.8042138e-01 1.1215173e+01 5.0320625e+00 4.0154922e-04 0.0000000e+00 8.5372972e-01 1.6574703e+01 2.1331603e+02
170 7.3327613e-01 1.1717892e+01 4.8799753e+00 4.5259201e-04 0.0000000e+00 9.4546568e-01 1.6753803e+01 2.1463172e+02
171 9.2091554e-01 1.3410583e+01 4.9901066e+00 4.9956667e-04 0.0000000e+00 6.9401228e-01 1.0042977e+01 2.1591354e+02
172 7.4858612e-01 1.2986140e+01 4.6179414e+00 3.9311961e-04 0.0000000e+00 1.1328977e+00 7.8615956e+00 2.1718294e+02
173 8.7193739e-01 1.3356807e+01 4.7276063e+00 4.8067985e-04 0.0000000e+00 7.3625708e-01 9.6827545e+00 2.1848368e+02
174 8.2418013e-01 1.2341057e+01 4.6141491e+00 4.8419161e-04 0.0000000e+00 6.4857680e-01 1.5379702e+01 2.1973625e+02
175 7.6572853e-01 1.1856893e+01 4.4341068e+00 3.7131578e-04 0.0000000e+00 9.5207673e-01 1.7957640e+01 2.2097527e+02
176 7.9837561e-01 1.2139910e+01 4.4357643e+00 4.2159649e-04 0.0000000e+00 7.0620883e-01 1.6130787e+01 2.2235892e+02
177 8.1313860e-01 1.3303539e+01 4.3606367e+00 4.8139112e-04 0.0000000e+00 6.2414515e-01 1.0707374e+01 2.2366164e+02
178 7.4192858e-01 1.3743322e+01 4.2423735e+00 3.6228896e-04 0.0000000e+00 9.7801566e-01 8.4255075e+00 2.2500071e+02
179 7.8052789e-01 1.3753548e+01 4.2127433e+00 4.4000713e-04 0.0000000e+00 7.1262556e-01 1.0068984e+01 2.2629382e+02
180 7.8215176e-01 1.2772456e+01 4.1377892e+00 4.5710022e-04 0.0000000e+00 6.4563954e-01 1.5926483e+01 2.2759387e+02
181 7.2666746e-01 1.2126744e+01 4.0020695e+00 3.5220361e-04 0.0000000e+00 8.6250293e-01 1.8021545e+01 2.2884463e+02
182 7.4530810e-01 1.2270160e+01 3.9755845e+00 4.2559081e-04 0.0000000e+00 7.2307944e-01 1.6690836e+01 2.3013016e+02
183 7.7082467e-01 1.3832245e+01 4.0350385e+00 4.3370647e-04 0.0000000e+00 5.6946379e-01 1.1393324e+01 2.3138101e+02
184 7.5861615e-01 1.4417466e+01 3.9407566e+00 3.4591704e-04 0.0000000e+00 1.0609010e+00 8.2372046e+00 2.3264718e+02
185 7.4275738e-01 1.3255192e+01 3.8586009e+00 4.0911729e-04 0.0000000e+00 7.3229069e-01 9.9038992e+00 2.3392884e+02
