# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
144 4.7160023e-01 2.2544304e+01 5.7201171e+00 2.4556170e-01 3.4658120e+00 5.7043564e-01 2.2243687e+01 2.0520422e+02
145 4.7020221e-01 2.2487310e+01 5.6872149e+00 2.5277078e-01 3.4218304e+00 5.6903654e-01 2.2325157e+01 2.0650299e+02
146 4.8013225e-01 2.2527000e+01 5.6328192e+00 2.4683480e-01 3.4403350e+00 5.7343936e-01 2.2185667e+01 2.0789489e+02
147 4.8400128e-01 2.2492977e+01 5.7420964e+00 2.3719165e-01 3.3977304e+00 5.5924290e-01 2.2336397e+01 2.1008054e+02
148 4.6989733e-01 2.2608795e+01 5.5799623e+00 2.4905643e-01 3.4368546e+00 5.5988038e-01 2.2400400e+01 2.1134951e+02
149 4.6814364e-01 2.2567160e+01 5.5199208e+00 2.3220387e-01 3.4168975e+00 5.9778208e-01 2.2260172e+01 2.1275686e+02
150 4.7617629e-01 2.2503235e+01 5.5571880e+00 2.4127819e-01 3.3813877e+00 5.6858110e-01 2.2338371e+01 2.1452529e+02
151 4.7305137e-01 2.2587166e+01 5.4974365e+00 2.5869146e-01 3.4363832e+00 5.5514902e-01 2.2219315e+01 2.1595219e+02
152 4.6832821e-01 2.2547298e+01 5.5038514e+00 2.3825806e-01 3.4000030e+00 5.6677675e-01 2.2281868e+01 2.1817243e+02
153 4.7298881e-01 2.2502230e+01 5.4015636e+00 2.2675626e-01 3.3828421e+00 5.8381873e-01 2.2322023e+01 2.1942485e+02
154 4.8249665e-01 2.2556837e+01 5.4445267e+00 2.4523480e-01 3.4190931e+00 6.2204629e-01 2.2233850e+01 2.2073217e+02
155 5.2262598e-01 2.2551226e+01 5.5125284e+00 2.5201765e-01 3.3777900e+00 5.8390981e-01 2.2426949e+01 2.2197598e+02
156 4.8339760e-01 2.2623047e+01 5.3364944e+00 2.4709696e-01 3.4283834e+00 5.7639766e-01 2.2230631e+01 2.2330643e+02
157 4.6854645e-01 2.2566235e+01 5.3729386e+00 2.4130766e-01 3.3805559e+00 5.7980412e-01 2.2272875e+01 2.2450438e+02
158 4.7049454e-01 2.2604210e+01 5.3930216e+00 2.4928311e-01 3.4251523e+00 5.8081520e-01 2.2228209e+01 2.2577574e+02
159 4.6573260e-01 2.2497156e+01 5.2911186e+00 2.2862245e-01 3.3957887e+00 5.6334019e-01 2.2235403e+01 2.2708358e+02
160 4.6223664e-01 2.2566023e+01 5.2656345e+00 2.3624025e-01 3.4147418e+00 5.5703115e-01 2.2143774e+01 2.2845331e+02
161 4.5495951e-01 2.2527195e+01 5.2191653e+00 2.3218788e-01 3.3679383e+00 5.5060786e-01 2.2317118e+01 2.2988367e+02
162 4.4982901e-01 2.2525051e+01 5.1962285e+00 2.2799630e-01 3.3460824e+00 5.5469179e-01 2.2325214e+01 2.3133090e+02
163 4.4602507e-01 2.2590763e+01 5.1327267e+00 2.4076472e-01 3.3746629e+00 5.4799694e-01 2.2274015e+01 2.3274552e+02
164 4.4715461e-01 2.2592741e+01 5.1443138e+00 2.3792718e-01 3.3665669e+00 5.4530722e-01 2.2312702e+01 2.3420057e+02
165 4.4184339e-01 2.2570095e+01 5.0590925e+00 2.5653145e-01 3.3432741e+00 5.4734427e-01 2.2361824e+01 2.3577740e+02
166 4.4314697e-01 2.2584394e+01 5.0453959e+00 2.2381540e-01 3.3385997e+00 5.4572326e-01 2.2336172e+01 2.3710145e+02
167 4.4191444e-01 2.2602551e+01 5.0345364e+00 2.4090704e-01 3.3335187e+00 5.4575139e-01 2.2334345e+01 2.3826975e+02
168 4.4159237e-01 2.2620747e+01 4.9836164e+00 2.1172567e-01 3.3371139e+00 5.4950213e-01 2.2398457e+01 2.3964678e+02
169 4.3909588e-01 2.2643147e+01 4.9375792e+00 2.3329617e-01 3.3108919e+00 5.4628706e-01 2.2409697e+01 2.4093536e+02
170 4.3854180e-01 2.2660515e+01 4.9259171e+00 2.3285876e-01 3.3000860e+00 5.4686278e-01 2.2372286e+01 2.4233715e+02
171 4.4062659e-01 2.2699099e+01 4.8956790e+00 2.4446754e-01 3.3255711e+00 5.4651791e-01 2.2315409e+01 2.4375183e+02
172 4.3812183e-01 2.2640036e+01 4.8580656e+00 2.1429230e-01 3.2681153e+00 5.4340374e-01 2.2359257e+01 2.4497481e+02
173 4.3269575e-01 2.2640081e+01 4.8238339e+00 2.0419574e-01 3.2829487e+00 5.3995353e-01 2.2344881e+01 2.4635455e+02
174 4.3193313e-01 2.2672136e+01 4.8174825e+00 2.2562811e-01 3.2803969e+00 5.4010487e-01 2.2330122e+01 2.4762323e+02
175 4.3567842e-01 2.2632401e+01 4.7722964e+00 1.9717403e-01 3.2520020e+00 5.4699463e-01 2.2441965e+01 2.4904834e+02
176 4.4077978e-01 2.2688766e+01 4.7310510e+00 2.2595340e-01 3.2924709e+00 5.4284942e-01 2.2351120e+01 2.5031191e+02
177 4.3721056e-01 2.2661989e+01 4.7694683e+00 2.1478119e-01 3.2541163e+00 5.4701829e-01 2.2354212e+01 2.5192150e+02
178 4.3537188e-01 2.2700722e+01 4.6499391e+00 2.0112050e-01 3.2783885e+00 5.4892117e-01 2.2361414e+01 2.5329637e+02
179 4.3291751e-01 2.2691683e+01 4.6797404e+00 2.2951107e-01 3.2579577e+00 5.5611694e-01 2.2329008e+01 2.5469389e+02
180 4.4097346e-01 2.2659218e+01 4.6515112e+00 2.0359005e-01 3.2187397e+00 5.7822514e-01 2.2475342e+01 2.5617978e+02
181 4.5584729e-01 2.2679831e+01 4.6441531e+00 2.1691665e-01 3.2681954e+00 5.6126201e-01 2.2371271e+01 2.5739712e+02
182 4.4658792e-01 2.2728453e+01 4.5842218e+00 2.1533024e-01 3.2506051e+00 5.4584020e-01 2.2389795e+01 2.5893133e+02
183 4.3883491e-01 2.2695847e+01 4.5260243e+00 2.0624286e-01 3.2260244e+00 5.5164850e-01 2.2404612e+01 2.6006708e+02
184 4.3446666e-01 2.2702394e+01 4.4957166e+00 2.2700138e-01 3.2191372e+00 5.3397012e-01 2.2372013e+01 2.6161669e+02
185 4.2523253e-01 2.2689098e+01 4.5317340e+00 2.1658151e-01 3.2516093e+00 5.4137528e-01 2.2247576e+01 2.6290077e+02
